"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0,41.9724425331852,0.0685845714480975,"SLC6A17",0
"OK",0,44.4931974261612,0.0732122696510795,"TMIGD3",0
"OK",0,46.3346338866368,0.0762341072451143,"KCND3",0
"OK",0,67.3418115412079,0.110838491048491,"MAGI3",0
"OK",0,68.9001476199761,0.112672872745875,"SYT6",0
"OK",0,50.4755238148855,0.0829056981631812,"PTGFRN",0
"OK",0,57.6538413562711,0.0948192412578622,"NOTCH2",0
"OK",0,39.7800826020465,0.0653817385150693,"LINC02798",0
"OK",0,40.0864801682834,0.0607435984504768,"FAM72D",0
"OK",0,44.5661145060029,0.0727171601514657,"ITGA10",0
"OK",0,51.6047714688873,0.0849644619692781,"TXNIP",0
"OK",0,61.1806168755424,0.0930439745884291,"ENSG00000276509",0
"OK",0,44.889720714103,0.0737819816723754,"FMO5",0
"OK",0,39.3842296437786,0.0636099724142051,"S100A10",0
"OK",0,112.208104203507,0.17640714837875,"S100A11",0
"OK",0,50.3655498926444,0.0827752196206752,"FLG-AS1",0
"OK",0,159.097902714696,0.26164138052805,"S100A6",0
"OK",0,57.4802918933194,0.0913482897743194,"S100A2",0
"OK",0,44.960561574614,0.0738160646209757,"IL6R",0
"OK",0,126.146514845604,0.207773530938378,"MIR9-1HG",0
"OK",0,172.701837126436,0.284423288754309,"BCAN",0
"OK",0,42.682978940674,0.0684071877004501,"CRABP2",0
"OK",0,49.5353595312971,0.0706422677263124,"LINC01704",0
"OK",0,39.8430977614385,0.0654920521913895,"CADM3",0
"OK",0,77.1965660694442,0.127019391903403,"ATP1A2",0
"OK",0,49.6782117970749,0.0803799062213633,"FCER1G",0
"OK",0,48.5346666023543,0.0798345559265497,"ILDR2",0
"OK",0,82.3196771989041,0.135472798737342,"MPZL1",0
"OK",0,115.991767800481,0.190878896150062,"PRRX1",0
"OK",0,40.9945364231552,0.0669563352267022,"ENSG00000271811",0
"OK",0,184.327845842804,0.303470829702796,"ENSG00000231424",0
"OK",0,60.7001587727527,0.0997283724475759,"MROH9",0
"OK",0,44.0168032859729,0.072493487197112,"DNM3",0
"OK",0,402.260776886461,0.662664295482104,"TNR",0
"OK",0,90.1731099862869,0.148486229864262,"ASTN1",0
"OK",0,46.831120442518,0.0770697487633693,"BRINP2",0
"OK",0,46.3337321130861,0.076281697186877,"RASAL2",0
"OK",0,46.3981087274268,0.0737263939563503,"C1orf220",0
"OK",0,75.0589484937185,0.123502814531423,"RALGPS2",0
"OK",0,65.3290963307265,0.107383423389622,"ANGPTL1",0
"OK",0,54.1369834352564,0.0891599162726966,"GLUL",0
"OK",0,47.8986922311547,0.0786894613069476,"LAMC1",0
"OK",0,66.851675797915,0.11002142924812,"NMNAT2",0
"OK",0,140.19785075402,0.230800940500841,"C1orf21",0
"OK",0,275.436773431929,0.453637280729498,"BRINP3",0
"OK",0,48.1267292432423,0.0789343857048814,"ENSG00000225811",0
"OK",0,41.040641922434,0.0673474317498021,"BRINP3-DT",0
"OK",0,125.39140061554,0.206425701485035,"KCNT2",0
"OK",0,97.9116115720614,0.154347534936995,"CFH",0
"OK",0,46.9351450373207,0.0772840277520349,"CRB1",0
"OK",0,63.8905132524666,0.105113873944051,"DENND1B",0
"OK",0,39.0315500825574,0.0642754653588524,"MIR181A1HG",0
"OK",0,51.6314697101758,0.0850343659237555,"NAV1",0
"OK",0,63.5151719743104,0.104591842109746,"IPO9-AS1",0
"OK",0,42.1128726334101,0.069323334992269,"GPR37L1",0
"OK",0,80.3042025681243,0.131642684003331,"PTPN7",0
"OK",0,43.0729092231309,0.0706410315081737,"PPFIA4",0
"OK",0,39.2071084023222,0.0640282224127814,"CHI3L1",0
"OK",0,63.7274788129696,0.10493048006967,"ATP2B4",0
"OK",0,43.4075792929467,0.0713848252006019,"PLEKHA6",0
"OK",0,58.9312770921494,0.0970637058416637,"NFASC",0
"OK",0,63.7954199963893,0.105071733408167,"CNTN2",0
"OK",0,50.2526072354763,0.0827607177519801,"CDK18",0
"OK",0,54.4724477479569,0.0634397105146408,"IKBKE-AS1",0
"OK",0,38.5516246887417,0.0634758234635549,"CD55",0
"OK",0,40.9109267069358,0.0636061587181787,"LINC02767",0
"OK",0,50.6317740624203,0.0829402084258735,"G0S2",0
"OK",0,40.1589978367608,0.0661071272839344,"SYT14",0
"OK",0,40.7321893122573,0.0670765008366191,"LPGAT1",0
"OK",0,57.2216035657663,0.0939773525211365,"KCNK2",0
"OK",0,42.8975106655086,0.0701532473746893,"TGFB2",0
"OK",0,43.0745151721165,0.0680584086977297,"ENSG00000277007",0
"OK",0,43.1045297103834,0.0709533330680673,"MARK1",0
"OK",0,49.3882255996677,0.0695287035516132,"LINC02257",0
"OK",0,67.8981054139083,0.111778545598096,"DISP1",0
"OK",0,84.6086634430816,0.139219387200397,"SUSD4",0
"OK",0,131.318428620513,0.216271535183251,"ITPKB",0
"OK",0,97.0433868470946,0.159828037940136,"DISC1",0
"OK",0,42.7371513336832,0.0703472269079598,"PCNX2",0
"OK",0,50.3997587680297,0.0829649578999779,"SLC35F3",0
"OK",0,50.3619257467598,0.0826445091879108,"GNG4",0
"OK",0,41.1377699130526,0.0677245298163848,"LYST",0
"OK",0,72.7229048856911,0.119634157444288,"ACTN2",0
"OK",0,88.6486933324548,0.145894665238135,"RYR2",0
"OK",0,62.7594730819444,0.103212671154396,"CHRM3",0
"OK",0,103.821743415695,0.170915919758461,"FMN2",0
"OK",0,38.7838300442493,0.0625824253141844,"GREM2",0
"OK",0,173.224202201043,0.285309376422951,"RGS7",0
"OK",0,47.3383548781454,0.0776925219658409,"LINC02774",0
"OK",0,58.3151079084186,0.0795522988119781,"ENSG00000289055",0
"OK",0,116.884998372152,0.192356630066616,"KIF26B",0
"OK",0,44.2537634073043,0.0728598188374687,"SMYD3",0
"OK",0,66.9721154361265,0.0994291975551385,"ENSG00000235021",0
"OK",0,68.3034097120759,0.112322213940094,"PXDN",0
"OK",0,124.843916325495,0.205492340634893,"MYT1L",0
"OK",0,40.5932924673185,0.0661179153157072,"LINC01250",0
"OK",0,48.463081687539,0.0781794901819599,"CMPK2",0
"OK",0,46.2246514906095,0.0759638658503654,"ID2",0
"OK",0,47.2053271788195,0.0774517368534434,"KCNF1",0
"OK",0,186.811359981643,0.307578345051244,"MIR3681HG",0
"OK",0,45.3565351571885,0.0745573377779529,"TRIB2",0
"OK",0,92.5353990887298,0.152237355061676,"ENSG00000225649",0
"OK",0,53.4588471055296,0.0878931257314551,"LRATD1",0
"OK",0,40.0195268885716,0.0657334771995868,"VSNL1",0
"OK",0,50.1500060342257,0.0777882306127731,"ENSG00000269976",0
"OK",0,80.8777133435476,0.12097162964666,"ENSG00000232451",0
"OK",0,41.2166902331416,0.0673802708385312,"TP53I3",0
"OK",0,40.8523334631648,0.0672573941462619,"DPYSL5",0
"OK",0,45.3149960819768,0.0743892584332917,"FNDC4",0
"OK",0,65.1235905626167,0.104115970138153,"ENSG00000270640",0
"OK",0,268.375407746774,0.441384547006858,"ALK",0
"OK",0,52.8179351996554,0.0858933317802615,"LBH",0
"OK",0,42.3682730147738,0.0696299627837235,"EHD3",0
"OK",0,52.4328988153371,0.0863497979456085,"LINC00486",0
"OK",0,41.2375553463443,0.0677960500428126,"TMEM178A",0
"OK",0,69.0751974700096,0.113517970941158,"SLC8A1-AS1",0
"OK",0,231.324690112033,0.38098940935999,"SLC8A1",0
"OK",0,70.0391202060463,0.0999183865441874,"ENSG00000288886",0
"OK",0,49.2735313223399,0.0811146171271722,"PLEKHH2",0
"OK",0,48.3588625737897,0.0793831255185437,"EPAS1",0
"OK",0,68.8993993508542,0.113476910562209,"CALM2",0
"OK",0,45.1204143413215,0.0739057781954487,"ENSG00000282890",0
"OK",0,459.308726216104,0.756697938687509,"NRXN1",0
"OK",0,41.4851933902275,0.0680930605292887,"ENSG00000231918",0
"OK",0,54.6690293916164,0.090032085276461,"ASB3",0
"OK",0,61.4951254511072,0.101196777352495,"EML6",0
"OK",0,53.214024741697,0.0876469313496395,"RTN4",0
"OK",0,43.5929937881082,0.0717948540430626,"CCDC88A",0
"OK",0,51.7344912229568,0.0849820090367776,"CCDC85A",0
"OK",0,49.8304687682202,0.082034092381138,"ENSG00000285755",0
"OK",0,55.5674364959295,0.0873523158319674,"LINC01793",0
"OK",0,65.610366859535,0.10763275795632,"BCL11A",0
"OK",0,39.8340988093123,0.0655860420433027,"EHBP1",0
"OK",0,48.7430926805227,0.0762304951771474,"OTX1",0
"OK",0,40.4094135348314,0.0664828856902434,"SPRED2",0
"OK",0,39.6244872766652,0.0650788606190327,"LINC02934",0
"OK",0,76.941911962571,0.109765536655709,"MEIS1-AS2",0
"OK",0,67.7480493991827,0.110056007236278,"LINC01798",0
"OK",0,86.4730885707861,0.142165396226218,"ANTXR1",0
"OK",0,49.0628876789854,0.0805184377438548,"ADD2",0
"OK",0,46.6265584771407,0.0767923750451458,"EXOC6B",0
"OK",0,299.412839139425,0.493257759789453,"LRRTM4",0
"OK",0,143.769542759076,0.236841174496606,"ENSG00000227088",0
"OK",0,135.867289542173,0.223711340840035,"CTNNA2",0
"OK",0,49.207401585921,0.0790583066105143,"LRRTM1",0
"OK",0,66.4848137962717,0.10904698301433,"TMSB10",0
"OK",0,63.0008673814906,0.0898752928117272,"ENSG00000290085",0
"OK",0,43.0576405832136,0.0613946242533987,"EIF2AK3-DT",0
"OK",0,47.2420020404613,0.0774160359741064,"ANKRD36BP2",0
"OK",0,47.3153936606744,0.0779213248121092,"MAL",0
"OK",0,57.1200558779913,0.0886793961082126,"DUSP2",0
"OK",0,47.7911331602434,0.078430077371465,"ARID5A",0
"OK",0,148.630768144235,0.243489983173721,"CRACDL",0
"OK",0,86.2371531575034,0.141975967394644,"AFF3",0
"OK",0,61.318884639762,0.100804063462452,"NPAS2",0
"OK",0,44.7061245133511,0.0736266313674841,"MAP4K4",0
"OK",0,90.1629735591831,0.14832673473968,"LINC01965",0
"OK",0,60.1095670305673,0.0947377973308488,"LINC01918",0
"OK",0,39.501026580394,0.0638671468994574,"ENSG00000234162",0
"OK",0,79.8486387934707,0.131317098654128,"ST6GAL2",0
"OK",0,44.0095026437723,0.0717995699395867,"SULT1C4",0
"OK",0,58.2105700963756,0.0955782446431927,"SH3RF3",0
"OK",0,63.6157711330434,0.10373822454934,"LINC01106",0
"OK",0,262.083157318705,0.43159404478279,"DPP10",0
"OK",0,57.0131121432053,0.0934304767737667,"C1QL2",0
"OK",0,50.2289392374667,0.0825427925985318,"ENSG00000286481",0
"OK",0,51.3442268037923,0.0805195013887417,"CNTNAP5-DT",0
"OK",0,235.952393686488,0.388603847468091,"CNTNAP5",0
"OK",0,54.7455991774092,0.0901665864018158,"BIN1",0
"OK",0,173.8240509956,0.28249034710929,"GPR17",0
"OK",0,39.1232980411862,0.0642674571636975,"ENSG00000290596",0
"OK",0,81.0580958736721,0.133158676996746,"ARHGEF4",0
"OK",0,70.1550613679594,0.115471632113757,"C2orf27A",0
"OK",0,77.4069396781767,0.127244751159042,"ANKRD30BL",0
"OK",0,47.4089803861888,0.0778985030579534,"LYPD1",0
"OK",0,55.8006009570825,0.0919065640958786,"NCKAP5",0
"OK",0,110.734978584536,0.182289865703404,"TMEM163",0
"OK",0,153.315072417436,0.249070895435649,"NXPH2",0
"OK",0,111.677822561422,0.183731100157951,"ENSG00000286778",0
"OK",0,63.6747237229993,0.10443419219008,"ENSG00000226939",0
"OK",0,283.565470987194,0.4671812178624,"LRP1B",0
"OK",0,40.0921839611531,0.065315232747368,"ENSG00000257277",0
"OK",0,49.2403708566811,0.080341956244233,"ENSG00000236356",0
"OK",0,72.679883797152,0.119718219336854,"ZEB2",0
"OK",0,41.8674275533666,0.068947667901243,"MBD5",0
"OK",0,39.2288181571207,0.0622727809042952,"RND3",0
"OK",0,85.2342391153957,0.140309374443562,"CACNB4",0
"OK",0,66.4950233595882,0.10952881029073,"FMNL2",0
"OK",0,71.0391923836857,0.117006313827335,"GALNT13",0
"OK",0,49.1718804455479,0.0788269949268089,"ENSG00000287900",0
"OK",0,86.8773258724354,0.142043138285835,"KCNJ3",0
"OK",0,90.0701108157069,0.145045163615924,"ENSG00000286679",0
"OK",0,48.5209710036425,0.0799053826617196,"ERMN",0
"OK",0,55.4089840404653,0.0911079780607221,"UPP2",0
"OK",0,47.4495444616786,0.0722041705635674,"ENSG00000271320",0
"OK",0,39.4250230455651,0.0647427996642951,"CD302",0
"OK",0,62.1454018469863,0.102256276213532,"RBMS1",0
"OK",0,104.00344983349,0.171176061778383,"SLC4A10",0
"OK",0,43.9895403597849,0.0694106541711632,"ENSG00000288091",0
"OK",0,103.039635223725,0.169261346269156,"KCNH7",0
"OK",0,49.7994936306155,0.0797728371041401,"COBLL1",0
"OK",0,54.9469037753608,0.0849407968502206,"SLC38A11",0
"OK",0,153.754235839552,0.253155151819202,"SCN3A",0
"OK",0,105.866440428784,0.174249033983533,"SCN2A",0
"OK",0,66.8628872603947,0.110093348148546,"CSRNP3",0
"OK",0,44.480342722103,0.0730653485862249,"ENSG00000229195",0
"OK",0,72.1054065760087,0.11861051931095,"SCN1A-AS1",0
"OK",0,221.632198167672,0.364991751137616,"SCN1A",0
"OK",0,109.190543339549,0.17974436301223,"SCN9A",0
"OK",0,40.4096817905569,0.0662152987457822,"SCN7A",0
"OK",0,46.0140986109598,0.0756566691005596,"B3GALT1",0
"OK",0,88.1823304833332,0.145156952232146,"CERS6",0
"OK",0,63.1163760143735,0.103938624504123,"LRP2",0
"OK",0,93.8953708385639,0.154518884866538,"GAD1",0
"OK",0,125.645514011351,0.206872717719577,"RAPGEF4",0
"OK",0,47.039048862661,0.070533957714227,"CDCA7",0
"OK",0,42.1625315206083,0.0601327725254365,"LINC01305",0
"OK",0,69.8822188288893,0.115018297262976,"CHN1",0
"OK",0,46.999087337832,0.0767253575892114,"LINC01117",0
"OK",0,64.7166480086079,0.106484165508273,"OSBPL6",0
"OK",0,53.5544612885653,0.0877317173389151,"CHROMR",0
"OK",0,161.654577660961,0.265349549746734,"ZNF385B",0
"OK",0,50.1359804238016,0.0786440756168891,"SCHLAP1",0
"OK",0,97.9550865992163,0.161353475323817,"PDE1A",0
"OK",0,56.7066565943822,0.0923228148413065,"FRZB",0
"OK",0,84.8877236998726,0.139671829821153,"ZNF804A",0
"OK",0,55.3265742016259,0.0909523449934304,"CALCRL-AS1",0
"OK",0,139.704992536486,0.229995935331796,"CALCRL",0
"OK",0,42.445572602601,0.0691128274953949,"SLC40A1",0
"OK",0,38.9953870042352,0.0603815369907494,"ENSG00000273240",0
"OK",0,143.653849407061,0.234912432754113,"STAT4",0
"OK",0,64.3133672737107,0.105928679553779,"TMEFF2",0
"OK",0,59.3134339515776,0.0927394828655999,"LINC01821",0
"OK",0,72.3066337962231,0.10606561342503,"C2orf66",0
"OK",0,39.7478418028553,0.0654359642691084,"PGAP1",0
"OK",0,78.1432706403451,0.128717266790128,"PLCL1",0
"OK",0,41.381265714528,0.0681257901664373,"BMPR2",0
"OK",0,44.3751646925973,0.0730526901733809,"RAPH1",0
"OK",0,52.8165092020078,0.0868413302387412,"NRP2",0
"OK",0,50.0465094966341,0.0823644617685757,"ADAM23",0
"OK",0,77.0801437394722,0.126615755843329,"C2orf80",0
"OK",0,38.5573965183113,0.0632273151392819,"PTH2R",0
"OK",0,225.541418352757,0.371458950841854,"MAP2",0
"OK",0,144.055975578874,0.237175273750075,"UNC80",0
"OK",0,42.3205918634959,0.0694506377854858,"ENSG00000279317",0
"OK",0,46.086837870698,0.0758992584977855,"LANCL1",0
"OK",0,77.0409632954783,0.12690147315661,"ERBB4",0
"OK",0,126.558578040152,0.206933916030266,"VWC2L",0
"OK",0,41.4400176262019,0.0672165989780555,"FN1",0
"OK",0,78.7742679659323,0.118774108261172,"LINC00607",0
"OK",0,46.9811082597678,0.0769876802104227,"IGFBP5",0
"OK",0,93.8177690751779,0.15435327363577,"DIRC3-AS1",0
"OK",0,58.8445668220689,0.0967902149535038,"DIRC3",0
"OK",0,39.1692399394372,0.0640110096956614,"RUFY4",0
"OK",0,67.3735569547131,0.110950891571234,"DNAJB2",0
"OK",0,67.7880717801725,0.111467472188829,"ASIC4",0
"OK",0,41.2638171217272,0.067828015794296,"OBSL1",0
"OK",0,80.4430395615178,0.12819883710173,"ENSG00000239498",0
"OK",0,42.411175225076,0.0694583528032749,"EPHA4",0
"OK",0,105.915348164135,0.163115756546031,"ENSG00000288658",0
"OK",0,46.4705230126817,0.0713908214790725,"CT75",0
"OK",0,44.6173375180892,0.0704083235246436,"MOGAT1",0
"OK",0,103.976690208958,0.171204883614703,"SERPINE2",0
"OK",0,66.5425227491328,0.109606235758135,"DOCK10",0
"OK",0,98.8091583300291,0.161676036544286,"NYAP2",0
"OK",0,41.4996443597813,0.0680629976472747,"COL4A3",0
"OK",0,59.4091737914719,0.079900712242936,"DAW1",0
"OK",0,39.6954019309557,0.0645749497983912,"LINC01807",0
"OK",0,230.72429641374,0.379976320006202,"PID1",0
"OK",0,42.66177537773,0.0697023461012984,"SP140L",0
"OK",0,103.804056547485,0.170948250301868,"ITM2C",0
"OK",0,50.3518274732993,0.0784888550517092,"GCSIR",0
"OK",0,53.7177047578921,0.088269696636252,"B3GNT7",0
"OK",0,83.0022592193727,0.13672290745789,"PTMA",0
"OK",0,46.3656487537167,0.0763518689971321,"EFHD1",0
"OK",0,60.727800957846,0.100027716905798,"AGAP1",0
"OK",0,40.8462262432986,0.0640968591809292,"ACKR3",0
"OK",0,93.9340898990818,0.154628332333333,"LRRFIP1",0
"OK",0,97.9610217259496,0.161286271450965,"RAMP1",0
"OK",0,39.7156532381611,0.0631319143506401,"ENSG00000288857",0
"OK",0,65.2205374581482,0.107389799389215,"BOK",0
"OK",0,56.9378894288871,0.092875567575438,"ENSG00000224272",0
"OK",0,66.8154888051466,0.10987090404719,"NEU4",0
"OK",0,50.9059697085632,0.0835965595516795,"LINC01237",0
"OK",0,69.4236924240399,0.113959778592935,"CHL1-AS2",0
"OK",0,248.215469567867,0.408823868877397,"CHL1",0
"OK",0,57.2149508659818,0.0938097869348795,"CNTN6",0
"OK",0,134.295645906059,0.221057217883561,"CNTN4",0
"OK",0,115.509749063476,0.190137073971106,"LRRN1",0
"OK",0,51.572646262364,0.0848438131884595,"ENSG00000287720",0
"OK",0,40.0387354452412,0.0639103559084179,"BHLHE40-AS1",0
"OK",0,39.8835686021387,0.0650721157253935,"BHLHE40",0
"OK",0,276.25436264352,0.455013452406396,"GRM7",0
"OK",0,49.9552036195492,0.0820293947066911,"LHFPL4",0
"OK",0,41.2377213068298,0.0678349667831722,"IRAK2",0
"OK",0,69.8869693896072,0.114978050602082,"ATP2B2",0
"OK",0,49.871781789668,0.0818787007707801,"SLC6A11",0
"OK",0,40.0710193607238,0.0651353617337039,"HRH1",0
"OK",0,64.1478332453049,0.0944913885115066,"ENSG00000285906",0
"OK",0,89.9281691812996,0.147977937906232,"SYN2",0
"OK",0,39.3463090062862,0.0647583784702443,"SH3BP5",0
"OK",0,95.2360509271507,0.156707183070245,"SATB1-AS1",0
"OK",0,53.1298171243799,0.0875065078403545,"KCNH8",0
"OK",0,40.5754530306184,0.0667851869852067,"ENSG00000287069",0
"OK",0,52.8926268934193,0.0871100136102647,"KAT2B",0
"OK",0,331.436287761118,0.545029556441135,"ZNF385D",0
"OK",0,140.858711866096,0.231935527567279,"THRB",0
"OK",0,70.9102130953014,0.11655715095659,"ENSG00000289130",0
"OK",0,77.325382568951,0.126793549287428,"RARB",0
"OK",0,47.5095632913037,0.0780530330038711,"LRRC3B",0
"OK",0,156.212524345837,0.257245507031128,"RBMS3",0
"OK",0,39.3094960450745,0.0645365100500025,"SUSD5",0
"OK",0,43.4433572767445,0.0715487068522899,"CLASP2",0
"OK",0,85.8171950150283,0.139909122327257,"LINC01811",0
"OK",0,83.3817731310104,0.137327935949081,"ARPP21",0
"OK",0,40.1936492814827,0.0661889946179353,"LRRFIP2",0
"OK",0,64.5881669724823,0.106379156685528,"GOLGA4",0
"OK",0,50.8506562067968,0.0836002107125276,"ITGA9",0
"OK",0,89.4578912393684,0.147356513999556,"MOBP",0
"OK",0,62.210805815274,0.102374848190778,"MYRIP",0
"OK",0,47.7993093180639,0.0786759317954933,"TRAK1",0
"OK",0,39.77742344116,0.0654773381797207,"HHATL",0
"OK",0,50.8849163078931,0.0835028402072195,"ENSG00000261786",0
"OK",0,47.1116905296229,0.077501517997552,"LIMD1",0
"OK",0,45.3225994346315,0.0736782575328896,"PTH1R",0
"OK",0,124.504385344155,0.204936520648428,"CSPG5",0
"OK",0,55.7707468968238,0.0884406331123536,"TLR9",0
"OK",0,91.3889055369801,0.150420967426572,"CACNA1D",0
"OK",0,55.3634608332087,0.0909268059494922,"IL17RB",0
"OK",0,134.921906992638,0.222119700976451,"CACNA2D3",0
"OK",0,40.455291966931,0.0663662206624583,"WNT5A",0
"OK",0,91.0928309764881,0.149999281104992,"ERC2",0
"OK",0,48.6810177779772,0.0801270083077385,"ARHGEF3",0
"OK",0,45.2368730655243,0.0733456944047587,"IL17RD",0
"OK",0,42.9144037880809,0.0706740077983176,"PXK",0
"OK",0,46.3294204990439,0.0760360677330313,"FAM107A",0
"OK",0,55.2595856200672,0.080343789730309,"FAM3D-AS1",0
"OK",0,38.9815399107867,0.0634120220728595,"CFAP20DC",0
"OK",0,54.14428177716,0.0891748550842294,"FHIT",0
"OK",0,249.339304474703,0.41067270168698,"PTPRG",0
"OK",0,153.457816393088,0.252543421136035,"CADPS",0
"OK",0,38.6175462181633,0.0632209222557314,"SYNPR",0
"OK",0,110.664758112309,0.18108825622745,"ADAMTS9",0
"OK",0,78.0924753235445,0.128487375407137,"ADAMTS9-AS2",0
"OK",0,150.232613017695,0.247348602554949,"TAFA1",0
"OK",0,64.8258418879449,0.106777500206278,"FRMD4B",0
"OK",0,40.8698425471043,0.0668837758258439,"PDZRN3",0
"OK",0,96.3035128169259,0.15855610854311,"CNTN3",0
"OK",0,135.45060699725,0.221432592961453,"ROBO2",0
"OK",0,53.1045739797557,0.0852696994034682,"LINC02008",0
"OK",0,78.1127994023262,0.128422030463708,"ENSG00000287158",0
"OK",0,84.8118548450554,0.139710075374002,"CADM2",0
"OK",0,86.0296127742691,0.140115137948331,"EPHA6",0
"OK",0,105.080100731768,0.173097680222495,"CLDND1",0
